     9.48000     7.80000 4.80000E-01 1.65003E-07 5.51639E+01 8.73894E+00 1.44242E-06
     9.48000     7.80000 4.75000E-01 1.39454E-07 5.54852E+01 8.75364E+00 7.55401E-07
     9.48000     7.80000 4.70000E-01 1.20179E-07 5.58500E+01 8.76875E+00 4.49245E-07
     9.48000     7.80000 4.65000E-01 8.14253E-08 5.61082E+01 8.78421E+00 1.06537E-07
     9.48000     7.80000 4.60000E-01 3.25915E-08 5.65485E+01 8.78610E+00 4.19635E-09
     9.48000     7.80000 4.55000E-01 2.45236E-08 5.73097E+01 8.78644E+00-6.36804E-09
     9.48000     7.80000 4.50000E-01 1.64774E-08 5.77635E+01 8.78646E+00-2.50114E-08
     9.48000     7.80000 4.45000E-01 6.83209E-09 5.77978E+01 8.78114E+00-1.63234E-07
     9.48000     7.80000 4.40000E-01 3.75347E-09 5.94920E+01 8.77265E+00-5.46835E-07
     9.48000     7.80000 4.35000E-01 2.42344E-09 6.14818E+01 8.76212E+00-1.01315E-06
     9.48000     7.80000 4.30000E-01 1.59754E-09 6.33489E+01 8.75024E+00-1.33744E-06
     9.48000     7.80000 4.25000E-01 6.51843E-10 6.50757E+01 8.73778E+00-1.50348E-06
     9.48000     7.80000 4.20000E-01 1.95661E-11 5.50743E+01 8.69758E+00-6.66105E-06
     9.48000     7.80000 4.15000E-01 9.82996E-15 4.03943E+01 8.63182E+00-2.85106E-07
     9.48000     7.80000 4.10000E-01 3.25224E-15 2.73948E+01 8.52787E+00-1.92757E-07
     9.48000     7.80000 4.05000E-01 2.07680E-15 2.07243E+01 8.42389E+00-1.87728E-07
     9.48000     7.80000 4.00000E-01 1.55953E-15 1.66661E+01 8.31990E+00-1.99215E-07
     9.50000     7.80000 5.00000E-01 8.41674E-07 5.58462E+01 8.64222E+00 2.27806E-04
     9.50000     7.80000 4.95000E-01 8.19011E-07 5.57916E+01 8.66622E+00 1.61310E-04
     9.50000     7.80000 4.90000E-01 7.88473E-07 5.56023E+01 8.69128E+00 9.80690E-05
     9.50000     7.80000 4.85000E-01 7.31409E-07 5.53744E+01 8.71685E+00 3.78864E-05
     9.50000     7.80000 4.80000E-01 5.34489E-07 5.51631E+01 8.73843E+00 2.11242E-06
     9.50000     7.80000 4.75000E-01 4.51296E-07 5.54742E+01 8.75303E+00 1.05306E-06
     9.50000     7.80000 4.70000E-01 3.88276E-07 5.58293E+01 8.76808E+00 6.11053E-07
     9.50000     7.80000 4.65000E-01 2.64235E-07 5.60737E+01 8.78347E+00 1.46276E-07
     9.50000     7.80000 4.60000E-01 1.13463E-07 5.64711E+01 8.78525E+00 6.91713E-09
     9.50000     7.80000 4.55000E-01 8.52710E-08 5.71816E+01 8.78545E+00-1.16623E-08
     9.50000     7.80000 4.50000E-01 5.78735E-08 5.76004E+01 8.78537E+00-4.39865E-08
     9.50000     7.80000 4.45000E-01 2.52125E-08 5.75950E+01 8.78017E+00-2.60654E-07
     9.50000     7.80000 4.40000E-01 1.40027E-08 5.91742E+01 8.77143E+00-8.59004E-07
     9.50000     7.80000 4.35000E-01 9.18914E-09 6.11500E+01 8.76087E+00-1.55962E-06
     9.50000     7.80000 4.30000E-01 6.09853E-09 6.30765E+01 8.74915E+00-2.06990E-06
     9.50000     7.80000 4.25000E-01 2.54510E-09 6.47854E+01 8.73671E+00-2.42305E-06
     9.50000     7.80000 4.20000E-01 1.09035E-10 5.50539E+01 8.69732E+00-7.89389E-06
     9.50000     7.80000 4.15000E-01 1.10138E-13 4.03899E+01 8.63177E+00-4.44324E-07
     9.50000     7.80000 4.10000E-01 3.65036E-14 2.73937E+01 8.52785E+00-3.05945E-07
     9.50000     7.80000 4.05000E-01 2.33143E-14 2.07238E+01 8.42387E+00-3.03458E-07
     9.50000     7.80000 4.00000E-01 1.75085E-14 1.66658E+01 8.31988E+00-3.26838E-07
     9.52000     7.80000 5.00000E-01 2.52929E-06 5.57231E+01 8.64186E+00 2.47052E-04
     9.52000     7.80000 4.95000E-01 2.45975E-06 5.57692E+01 8.66578E+00 1.74940E-04
     9.52000     7.80000 4.90000E-01 2.36659E-06 5.55787E+01 8.69073E+00 1.06541E-04
     9.52000     7.80000 4.85000E-01 2.19375E-06 5.53511E+01 8.71626E+00 4.16777E-05
     9.52000     7.80000 4.80000E-01 1.64616E-06 5.51612E+01 8.73779E+00 3.07902E-06
     9.52000     7.80000 4.75000E-01 1.38908E-06 5.54603E+01 8.75232E+00 1.46657E-06
     9.52000     7.80000 4.70000E-01 1.19299E-06 5.58045E+01 8.76730E+00 8.29565E-07
     9.52000     7.80000 4.65000E-01 8.17008E-07 5.60354E+01 8.78261E+00 2.01922E-07
     9.52000     7.80000 4.60000E-01 3.74701E-07 5.63916E+01 8.78431E+00 1.13391E-08
     9.52000     7.80000 4.55000E-01 2.81143E-07 5.70496E+01 8.78434E+00-2.07403E-08
     9.52000     7.80000 4.50000E-01 1.92564E-07 5.74313E+01 8.78416E+00-7.58102E-08
     9.52000     7.80000 4.45000E-01 8.80282E-08 5.73915E+01 8.77908E+00-4.10092E-07
     9.52000     7.80000 4.40000E-01 4.94104E-08 5.88524E+01 8.77009E+00-1.32958E-06
     9.52000     7.80000 4.35000E-01 3.28507E-08 6.08024E+01 8.75949E+00-2.38045E-06
     9.52000     7.80000 4.30000E-01 2.19322E-08 6.27643E+01 8.74788E+00-3.18331E-06
     9.52000     7.80000 4.25000E-01 9.43515E-09 6.44015E+01 8.73536E+00-3.85625E-06
     9.52000     7.80000 4.20000E-01 5.61977E-10 5.50245E+01 8.69700E+00-9.61188E-06
     9.52000     7.80000 4.15000E-01 1.11165E-12 4.03833E+01 8.63170E+00-6.94338E-07
     9.52000     7.80000 4.10000E-01 3.69364E-13 2.73922E+01 8.52780E+00-4.85896E-07
     9.52000     7.80000 4.05000E-01 2.35963E-13 2.07231E+01 8.42383E+00-4.89924E-07
     9.52000     7.80000 4.00000E-01 1.77217E-13 1.66654E+01 8.31985E+00-5.34576E-07
     9.54000     7.80000 5.00000E-01 7.25299E-06 5.55069E+01 8.64124E+00 2.69564E-04
     9.54000     7.80000 4.95000E-01 7.04967E-06 5.57333E+01 8.66525E+00 1.90896E-04
     9.54000     7.80000 4.90000E-01 6.77811E-06 5.55467E+01 8.69008E+00 1.16519E-04
     9.54000     7.80000 4.85000E-01 6.27889E-06 5.53237E+01 8.71555E+00 4.63005E-05
     9.54000     7.80000 4.80000E-01 4.83031E-06 5.51567E+01 8.73701E+00 4.45667E-06
     9.54000     7.80000 4.75000E-01 4.07550E-06 5.54425E+01 8.75149E+00 2.03901E-06
     9.54000     7.80000 4.70000E-01 3.49365E-06 5.57749E+01 8.76642E+00 1.12379E-06
     9.54000     7.80000 4.65000E-01 2.41245E-06 5.59933E+01 8.78159E+00 2.80258E-07
     9.54000     7.80000 4.60000E-01 1.17656E-06 5.63107E+01 8.78327E+00 1.85023E-08
     9.54000     7.80000 4.55000E-01 8.81062E-07 5.69143E+01 8.78312E+00-3.59052E-08
     9.54000     7.80000 4.50000E-01 6.08476E-07 5.72574E+01 8.78283E+00-1.28145E-07
     9.54000     7.80000 4.45000E-01 2.91419E-07 5.71891E+01 8.77786E+00-6.36112E-07
     9.54000     7.80000 4.40000E-01 1.65319E-07 5.85288E+01 8.76862E+00-2.02816E-06
     9.54000     7.80000 4.35000E-01 1.11058E-07 6.04374E+01 8.75794E+00-3.59944E-06
     9.54000     7.80000 4.30000E-01 7.45438E-08 6.24039E+01 8.74640E+00-4.85761E-06
     9.54000     7.80000 4.25000E-01 3.32898E-08 6.39120E+01 8.73370E+00-6.04161E-06
     9.54000     7.80000 4.20000E-01 2.68569E-09 5.49808E+01 8.69660E+00-1.19949E-05
     9.54000     7.80000 4.15000E-01 1.01506E-11 4.03728E+01 8.63159E+00-1.09182E-06
     9.54000     7.80000 4.10000E-01 3.38483E-12 2.73899E+01 8.52775E+00-7.73515E-07
     9.54000     7.80000 4.05000E-01 2.16306E-12 2.07222E+01 8.42379E+00-7.90641E-07
     9.54000     7.80000 4.00000E-01 1.62473E-12 1.66649E+01 8.31981E+00-8.71988E-07
     9.56000     7.80000 5.00000E-01 1.98872E-05 5.51346E+01 8.64022E+00 2.96050E-04
     9.56000     7.80000 4.95000E-01 1.93207E-05 5.56671E+01 8.66458E+00 2.09677E-04
     9.56000     7.80000 4.90000E-01 1.85628E-05 5.54961E+01 8.68929E+00 1.28342E-04
     9.56000     7.80000 4.85000E-01 1.71857E-05 5.52861E+01 8.71468E+00 5.19811E-05
     9.56000     7.80000 4.80000E-01 1.35297E-05 5.51462E+01 8.73606E+00 6.39251E-06
     9.56000     7.80000 4.75000E-01 1.14213E-05 5.54183E+01 8.75053E+00 2.82809E-06
     9.56000     7.80000 4.70000E-01 9.77218E-06 5.57382E+01 8.76540E+00 1.51876E-06
     9.56000     7.80000 4.65000E-01 6.81663E-06 5.59462E+01 8.78041E+00 3.90871E-07
     9.56000     7.80000 4.60000E-01 3.52032E-06 5.62283E+01 8.78212E+00 3.00589E-08
     9.56000     7.80000 4.55000E-01 2.63048E-06 5.67765E+01 8.78180E+00-6.06233E-08
     9.56000     7.80000 4.50000E-01 1.83028E-06 5.70798E+01 8.78138E+00-2.12577E-07
     9.56000     7.80000 4.45000E-01 9.16639E-07 5.69893E+01 8.77650E+00-9.73399E-07
     9.56000     7.80000 4.40000E-01 5.25747E-07 5.82046E+01 8.76702E+00-3.04885E-06
     9.56000     7.80000 4.35000E-01 3.56088E-07 6.00526E+01 8.75621E+00-5.38585E-06
     9.56000     7.80000 4.30000E-01 2.40210E-07 6.19866E+01 8.74466E+00-7.34071E-06
     9.56000     7.80000 4.25000E-01 1.11946E-07 6.33113E+01 8.73169E+00-9.29378E-06
     9.56000     7.80000 4.20000E-01 1.19254E-08 5.49144E+01 8.69609E+00-1.52801E-05
     9.56000     7.80000 4.15000E-01 8.41631E-11 4.03550E+01 8.63142E+00-1.73472E-06
     9.56000     7.80000 4.10000E-01 2.82152E-11 2.73865E+01 8.52766E+00-1.23689E-06
     9.56000     7.80000 4.05000E-01 1.80391E-11 2.07208E+01 8.42373E+00-1.27676E-06
     9.56000     7.80000 4.00000E-01 1.35518E-11 1.66642E+01 8.31976E+00-1.41932E-06
     9.58000     7.80000 5.00000E-01 5.22366E-05 5.45084E+01 8.63854E+00 3.27405E-04
     9.58000     7.80000 4.95000E-01 5.07340E-05 5.55325E+01 8.66367E+00 2.31902E-04
     9.58000     7.80000 4.90000E-01 4.87055E-05 5.54040E+01 8.68829E+00 1.42429E-04
     9.58000     7.80000 4.85000E-01 4.50722E-05 5.52239E+01 8.71359E+00 5.90036E-05
     9.58000     7.80000 4.80000E-01 3.62423E-05 5.51214E+01 8.73490E+00 9.07153E-06
     9.58000     7.80000 4.75000E-01 3.06326E-05 5.53815E+01 8.74941E+00 3.91075E-06
     9.58000     7.80000 4.70000E-01 2.61608E-05 5.56899E+01 8.76423E+00 2.04748E-06
     9.58000     7.80000 4.65000E-01 1.84644E-05 5.58911E+01 8.77904E+00 5.47181E-07
     9.58000     7.80000 4.60000E-01 1.00569E-05 5.61432E+01 8.78085E+00 4.86113E-08
     9.58000     7.80000 4.55000E-01 7.49823E-06 5.66356E+01 8.78035E+00-9.99781E-08
     9.58000     7.80000 4.50000E-01 5.25276E-06 5.68992E+01 8.77979E+00-3.46251E-07
     9.58000     7.80000 4.45000E-01 2.74489E-06 5.67924E+01 8.77498E+00-1.47026E-06
     9.58000     7.80000 4.40000E-01 1.59293E-06 5.78808E+01 8.76527E+00-4.51567E-06
     9.58000     7.80000 4.35000E-01 1.08591E-06 5.96454E+01 8.75429E+00-7.96397E-06
     9.58000     7.80000 4.30000E-01 7.36139E-07 6.15050E+01 8.74265E+00-1.09610E-05
     9.58000     7.80000 4.25000E-01 3.59074E-07 6.26016E+01 8.72934E+00-1.40099E-05
     9.58000     7.80000 4.20000E-01 4.92803E-08 5.48118E+01 8.69542E+00-1.97746E-05
     9.58000     7.80000 4.15000E-01 6.35517E-10 4.03231E+01 8.63116E+00-2.79656E-06
     9.58000     7.80000 4.10000E-01 2.14822E-10 2.73811E+01 8.52754E+00-1.99155E-06
     9.58000     7.80000 4.05000E-01 1.37438E-10 2.07186E+01 8.42363E+00-2.06588E-06
     9.58000     7.80000 4.00000E-01 1.03272E-10 1.66630E+01 8.31968E+00-2.30713E-06
     9.60000     7.80000 5.00000E-01 1.31663E-04 5.34844E+01 8.63578E+00 3.64743E-04
     9.60000     7.80000 4.95000E-01 1.27873E-04 5.52451E+01 8.66233E+00 2.58349E-04
     9.60000     7.80000 4.90000E-01 1.22661E-04 5.52197E+01 8.68697E+00 1.59300E-04
     9.60000     7.80000 4.85000E-01 1.13480E-04 5.51053E+01 8.71221E+00 6.77209E-05
     9.60000     7.80000 4.80000E-01 9.30112E-05 5.50630E+01 8.73347E+00 1.27242E-05
     9.60000     7.80000 4.75000E-01 7.87739E-05 5.53182E+01 8.74808E+00 5.38986E-06
     9.60000     7.80000 4.70000E-01 6.71575E-05 5.56187E+01 8.76287E+00 2.75412E-06
     9.60000     7.80000 4.65000E-01 4.80229E-05 5.58202E+01 8.77745E+00 7.67934E-07
     9.60000     7.80000 4.60000E-01 2.74823E-05 5.60507E+01 8.77945E+00 7.82333E-08
     9.60000     7.80000 4.55000E-01 2.04489E-05 5.64889E+01 8.77879E+00-1.61215E-07
     9.60000     7.80000 4.50000E-01 1.44147E-05 5.67143E+01 8.77807E+00-5.53969E-07
     9.60000     7.80000 4.45000E-01 7.84051E-06 5.65975E+01 8.77330E+00-2.19299E-06
     9.60000     7.80000 4.40000E-01 4.60857E-06 5.75573E+01 8.76336E+00-6.58771E-06
     9.60000     7.80000 4.35000E-01 3.15818E-06 5.92134E+01 8.75215E+00-1.16207E-05
     9.60000     7.80000 4.30000E-01 2.15176E-06 6.09543E+01 8.74034E+00-1.61344E-05
     9.60000     7.80000 4.25000E-01 1.09919E-06 6.17919E+01 8.72664E+00-2.06690E-05
     9.60000     7.80000 4.20000E-01 1.89769E-07 5.46527E+01 8.69452E+00-2.58671E-05
     9.60000     7.80000 4.15000E-01 4.37756E-09 4.02633E+01 8.63073E+00-4.58826E-06
     9.60000     7.80000 4.10000E-01 1.49965E-09 2.73719E+01 8.52735E+00-3.23742E-06
     9.60000     7.80000 4.05000E-01 9.60418E-10 2.07151E+01 8.42350E+00-3.35478E-06
     9.60000     7.80000 4.00000E-01 7.21904E-10 1.66613E+01 8.31957E+00-3.74933E-06
     9.62000     7.80000 5.00000E-01 3.18935E-04 5.18697E+01 8.63132E+00 4.09424E-04
     9.62000     7.80000 4.95000E-01 3.09858E-04 5.46300E+01 8.66015E+00 2.89995E-04
     9.62000     7.80000 4.90000E-01 2.96996E-04 5.48370E+01 8.68507E+00 1.79598E-04
     9.62000     7.80000 4.85000E-01 2.74743E-04 5.48624E+01 8.71036E+00 7.85708E-05
     9.62000     7.80000 4.80000E-01 2.29079E-04 5.49281E+01 8.73166E+00 1.76416E-05
     9.62000     7.80000 4.75000E-01 1.94562E-04 5.51967E+01 8.74647E+00 7.40560E-06
     9.62000     7.80000 4.70000E-01 1.65620E-04 5.54993E+01 8.76126E+00 3.69953E-06
     9.62000     7.80000 4.65000E-01 1.20095E-04 5.57151E+01 8.77559E+00 1.07958E-06
     9.62000     7.80000 4.60000E-01 7.19558E-05 5.59393E+01 8.77787E+00 1.25324E-07
     9.62000     7.80000 4.55000E-01 5.34577E-05 5.63286E+01 8.77709E+00-2.54322E-07
     9.62000     7.80000 4.50000E-01 3.79032E-05 5.65201E+01 8.77619E+00-8.70808E-07
     9.62000     7.80000 4.45000E-01 2.14038E-05 5.64008E+01 8.77144E+00-3.23119E-06
     9.62000     7.80000 4.40000E-01 1.27590E-05 5.72321E+01 8.76128E+00-9.46384E-06
     9.62000     7.80000 4.35000E-01 8.78217E-06 5.87542E+01 8.74979E+00-1.67094E-05
     9.62000     7.80000 4.30000E-01 6.01553E-06 6.03334E+01 8.73772E+00-2.33630E-05
     9.62000     7.80000 4.25000E-01 3.21332E-06 6.08959E+01 8.72360E+00-2.98239E-05
     9.62000     7.80000 4.20000E-01 6.81959E-07 5.44051E+01 8.69331E+00-3.40396E-05
     9.62000     7.80000 4.15000E-01 2.75018E-08 4.01502E+01 8.62999E+00-7.66092E-06
     9.62000     7.80000 4.10000E-01 9.63209E-09 2.73554E+01 8.52706E+00-5.32626E-06
     9.62000     7.80000 4.05000E-01 6.17860E-09 2.07090E+01 8.42328E+00-5.47725E-06
     9.62000     7.80000 4.00000E-01 4.64651E-09 1.66583E+01 8.31939E+00-6.09949E-06
     9.64000     7.80000 5.00000E-01 7.43443E-04 4.94416E+01 8.62423E+00 4.63013E-04
     9.64000     7.80000 4.95000E-01 7.22796E-04 5.33648E+01 8.65631E+00 3.28049E-04
     9.64000     7.80000 4.90000E-01 6.92338E-04 5.40473E+01 8.68209E+00 2.04117E-04
     9.64000     7.80000 4.85000E-01 6.40552E-04 5.43572E+01 8.70772E+00 9.21018E-05
     9.64000     7.80000 4.80000E-01 5.42304E-04 5.46251E+01 8.72925E+00 2.42065E-05
     9.64000     7.80000 4.75000E-01 4.62259E-04 5.49482E+01 8.74439E+00 1.01574E-05
     9.64000     7.80000 4.70000E-01 3.93037E-04 5.52770E+01 8.75925E+00 4.97237E-06
     9.64000     7.80000 4.65000E-01 2.89142E-04 5.55354E+01 8.77337E+00 1.52068E-06
     9.64000     7.80000 4.60000E-01 1.80771E-04 5.57815E+01 8.77604E+00 2.00156E-07
     9.64000     7.80000 4.55000E-01 1.34199E-04 5.61348E+01 8.77519E+00-3.92519E-07
     9.64000     7.80000 4.50000E-01 9.56846E-05 5.63028E+01 8.77414E+00-1.34528E-06
     9.64000     7.80000 4.45000E-01 5.59488E-05 5.61924E+01 8.76937E+00-4.70419E-06
     9.64000     7.80000 4.40000E-01 3.38706E-05 5.68989E+01 8.75901E+00-1.33874E-05
     9.64000     7.80000 4.35000E-01 2.34062E-05 5.82630E+01 8.74719E+00-2.36501E-05
     9.64000     7.80000 4.30000E-01 1.61237E-05 5.96419E+01 8.73478E+00-3.32254E-05
     9.64000     7.80000 4.25000E-01 8.97918E-06 5.99233E+01 8.72024E+00-4.20879E-05
     9.64000     7.80000 4.20000E-01 2.29265E-06 5.40184E+01 8.69164E+00-4.48834E-05
     9.64000     7.80000 4.15000E-01 1.57225E-07 3.99412E+01 8.62871E+00-1.29515E-05
     9.64000     7.80000 4.10000E-01 5.70878E-08 2.73246E+01 8.52656E+00-8.88316E-06
     9.64000     7.80000 4.05000E-01 3.67177E-08 2.06982E+01 8.42294E+00-9.00630E-06
     9.64000     7.80000 4.00000E-01 2.76350E-08 1.66531E+01 8.31912E+00-9.94767E-06
     9.66000     7.80000 5.00000E-01 1.66933E-03 4.60093E+01 8.61315E+00 5.27132E-04
     9.66000     7.80000 4.95000E-01 1.62449E-03 5.09735E+01 8.64936E+00 3.73923E-04
     9.66000     7.80000 4.90000E-01 1.55543E-03 5.24881E+01 8.67707E+00 2.33815E-04
     9.66000     7.80000 4.85000E-01 1.43966E-03 5.33322E+01 8.70364E+00 1.09022E-04
     9.66000     7.80000 4.80000E-01 1.23561E-03 5.39699E+01 8.72579E+00 3.29598E-05
     9.66000     7.80000 4.75000E-01 1.05791E-03 5.44324E+01 8.74151E+00 1.39492E-05
     9.66000     7.80000 4.70000E-01 8.98853E-04 5.48395E+01 8.75658E+00 6.71239E-06
     9.66000     7.80000 4.65000E-01 6.70918E-04 5.51967E+01 8.77059E+00 2.15109E-06
     9.66000     7.80000 4.60000E-01 4.36288E-04 5.55175E+01 8.77380E+00 3.20052E-07
     9.66000     7.80000 4.55000E-01 3.24027E-04 5.58633E+01 8.77300E+00-5.92379E-07
     9.66000     7.80000 4.50000E-01 2.32312E-04 5.60303E+01 8.77181E+00-2.04326E-06
     9.66000     7.80000 4.45000E-01 1.40294E-04 5.59490E+01 8.76701E+00-6.76923E-06
     9.66000     7.80000 4.40000E-01 8.63730E-05 5.65408E+01 8.75649E+00-1.86522E-05
     9.66000     7.80000 4.35000E-01 5.99209E-05 5.77262E+01 8.74431E+00-3.29266E-05
     9.66000     7.80000 4.30000E-01 4.15260E-05 5.88714E+01 8.73151E+00-4.63629E-05
     9.66000     7.80000 4.25000E-01 2.40193E-05 5.88649E+01 8.71654E+00-5.81232E-05
     9.66000     7.80000 4.20000E-01 7.24453E-06 5.34091E+01 8.68925E+00-5.91419E-05
     9.66000     7.80000 4.15000E-01 8.15131E-07 3.95748E+01 8.62655E+00-2.19401E-05
     9.66000     7.80000 4.10000E-01 3.12894E-07 2.72662E+01 8.52569E+00-1.50166E-05
     9.66000     7.80000 4.05000E-01 2.02170E-07 2.06779E+01 8.42236E+00-1.49332E-05
     9.66000     7.80000 4.00000E-01 1.52364E-07 1.66436E+01 8.31866E+00-1.62869E-05
     9.68000     7.80000 5.00000E-01 3.61306E-03 4.15223E+01 8.59622E+00 6.03114E-04
     9.68000     7.80000 4.95000E-01 3.51893E-03 4.70152E+01 8.63711E+00 4.28980E-04
     9.68000     7.80000 4.90000E-01 3.36922E-03 4.96580E+01 8.66833E+00 2.69781E-04
     9.68000     7.80000 4.85000E-01 3.12073E-03 5.13697E+01 8.69691E+00 1.30290E-04
     9.68000     7.80000 4.80000E-01 2.71199E-03 5.26283E+01 8.72039E+00 4.47277E-05
     9.68000     7.80000 4.75000E-01 2.33438E-03 5.33831E+01 8.73713E+00 1.92834E-05
     9.68000     7.80000 4.70000E-01 1.98318E-03 5.39716E+01 8.75269E+00 9.15969E-06
     9.68000     7.80000 4.65000E-01 1.50149E-03 5.45327E+01 8.76684E+00 3.07196E-06
     9.68000     7.80000 4.60000E-01 1.01251E-03 5.50239E+01 8.77082E+00 5.16505E-07
     9.68000     7.80000 4.55000E-01 7.53469E-04 5.54210E+01 8.77026E+00-8.73079E-07
     9.68000     7.80000 4.50000E-01 5.43272E-04 5.56329E+01 8.76905E+00-3.05342E-06
     9.68000     7.80000 4.45000E-01 3.38035E-04 5.56197E+01 8.76426E+00-9.63348E-06
     9.68000     7.80000 4.40000E-01 2.11931E-04 5.61174E+01 8.75362E+00-2.56128E-05
     9.68000     7.80000 4.35000E-01 1.47646E-04 5.71071E+01 8.74106E+00-4.50849E-05
     9.68000     7.80000 4.30000E-01 1.02974E-04 5.79857E+01 8.72780E+00-6.34673E-05
     9.68000     7.80000 4.25000E-01 6.16479E-05 5.76652E+01 8.71234E+00-7.86396E-05
     9.68000     7.80000 4.20000E-01 2.16877E-05 5.24415E+01 8.68570E+00-7.78138E-05
     9.68000     7.80000 4.15000E-01 3.82475E-06 3.89769E+01 8.62303E+00-3.67574E-05
     9.68000     7.80000 4.10000E-01 1.58748E-06 2.71559E+01 8.52416E+00-2.56510E-05
     9.68000     7.80000 4.05000E-01 1.03385E-06 2.06396E+01 8.42135E+00-2.49708E-05
     9.68000     7.80000 4.00000E-01 7.80956E-07 1.66257E+01 8.31789E+00-2.67962E-05
     9.70000     7.80000 5.00000E-01 7.53925E-03 3.61772E+01 8.57100E+00 6.91085E-04
     9.70000     7.80000 4.95000E-01 7.34521E-03 4.14773E+01 8.61678E+00 4.93729E-04
     9.70000     7.80000 4.90000E-01 7.03382E-03 4.51429E+01 8.65324E+00 3.12937E-04
     9.70000     7.80000 4.85000E-01 6.52289E-03 4.79515E+01 8.68546E+00 1.57206E-04
     9.70000     7.80000 4.80000E-01 5.73563E-03 5.00870E+01 8.71138E+00 6.08461E-05
     9.70000     7.80000 4.75000E-01 4.96856E-03 5.13569E+01 8.72994E+00 2.70501E-05
     9.70000     7.80000 4.70000E-01 4.22363E-03 5.23021E+01 8.74655E+00 1.27592E-05
     9.70000     7.80000 4.65000E-01 3.24174E-03 5.32436E+01 8.76132E+00 4.46940E-06
     9.70000     7.80000 4.60000E-01 2.26054E-03 5.40653E+01 8.76648E+00 8.50776E-07
     9.70000     7.80000 4.55000E-01 1.68879E-03 5.46255E+01 8.76651E+00-1.25424E-06
     9.70000     7.80000 4.50000E-01 1.22503E-03 5.49710E+01 8.76547E+00-4.49449E-06
     9.70000     7.80000 4.45000E-01 7.83732E-04 5.50981E+01 8.76082E+00-1.35643E-05
     9.70000     7.80000 4.40000E-01 5.01065E-04 5.55396E+01 8.75016E+00-3.46764E-05
     9.70000     7.80000 4.35000E-01 3.50826E-04 5.63181E+01 8.73723E+00-6.06887E-05
     9.70000     7.80000 4.30000E-01 2.46395E-04 5.68854E+01 8.72342E+00-8.52083E-05
     9.70000     7.80000 4.25000E-01 1.52355E-04 5.61802E+01 8.70726E+00-1.04331E-04
     9.70000     7.80000 4.20000E-01 6.21645E-05 5.09147E+01 8.68024E+00-1.02235E-04
     9.70000     7.80000 4.15000E-01 1.62670E-05 3.80666E+01 8.61754E+00-6.01234E-05
     9.70000     7.80000 4.10000E-01 7.45102E-06 2.69515E+01 8.52143E+00-4.39123E-05
     9.70000     7.80000 4.05000E-01 4.91760E-06 2.05670E+01 8.41956E+00-4.19864E-05
     9.70000     7.80000 4.00000E-01 3.72964E-06 1.65919E+01 8.31653E+00-4.42637E-05
     9.72000     7.80000 5.00000E-01 1.51614E-02 3.04233E+01 8.53447E+00 7.83746E-04
     9.72000     7.80000 4.95000E-01 1.47635E-02 3.49666E+01 8.58530E+00 5.63157E-04
     9.72000     7.80000 4.90000E-01 1.41363E-02 3.90482E+01 8.62836E+00 3.61443E-04
     9.72000     7.80000 4.85000E-01 1.31325E-02 4.27483E+01 8.66600E+00 1.90861E-04
     9.72000     7.80000 4.80000E-01 1.16814E-02 4.57869E+01 8.69589E+00 8.35866E-05
     9.72000     7.80000 4.75000E-01 1.01951E-02 4.77719E+01 8.71753E+00 3.90686E-05
     9.72000     7.80000 4.70000E-01 8.67890E-03 4.93011E+01 8.73624E+00 1.84642E-05
     9.72000     7.80000 4.65000E-01 6.74803E-03 5.08640E+01 8.75254E+00 6.70866E-06
     9.72000     7.80000 4.60000E-01 4.85400E-03 5.22420E+01 8.75958E+00 1.42478E-06
     9.72000     7.80000 4.55000E-01 3.64888E-03 5.31513E+01 8.76080E+00-1.76612E-06
     9.72000     7.80000 4.50000E-01 2.66466E-03 5.37854E+01 8.76037E+00-6.48393E-06
     9.72000     7.80000 4.45000E-01 1.75012E-03 5.41769E+01 8.75613E+00-1.86715E-05
     9.72000     7.80000 4.40000E-01 1.14290E-03 5.46245E+01 8.74561E+00-4.56806E-05
     9.72000     7.80000 4.35000E-01 8.05446E-04 5.51722E+01 8.73229E+00-7.92060E-05
     9.72000     7.80000 4.30000E-01 5.70445E-04 5.53530E+01 8.71774E+00-1.10670E-04
     9.72000     7.80000 4.25000E-01 3.64539E-04 5.41263E+01 8.70041E+00-1.33991E-04
     9.72000     7.80000 4.20000E-01 1.72379E-04 4.85843E+01 8.67169E+00-1.32047E-04
     9.72000     7.80000 4.15000E-01 6.29842E-05 3.67505E+01 8.60919E+00-9.32970E-05
     9.72000     7.80000 4.10000E-01 3.22754E-05 2.65854E+01 8.51662E+00-7.29483E-05
     9.72000     7.80000 4.05000E-01 2.17614E-05 2.04307E+01 8.41634E+00-6.93440E-05
     9.72000     7.80000 4.00000E-01 1.66187E-05 1.65276E+01 8.31409E+00-7.21487E-05
     9.74000     7.80000 5.00000E-01 2.93523E-02 2.48098E+01 8.48314E+00 8.86490E-04
     9.74000     7.80000 4.95000E-01 2.85388E-02 2.83772E+01 8.53932E+00 6.42154E-04
     9.74000     7.80000 4.90000E-01 2.73057E-02 3.21494E+01 8.58959E+00 4.20063E-04
     9.74000     7.80000 4.85000E-01 2.54263E-02 3.60378E+01 8.63395E+00 2.35623E-04
     9.74000     7.80000 4.80000E-01 2.28735E-02 3.95478E+01 8.66940E+00 1.16181E-04
